intro,links
"Eighteen and counting. Mamata Banerjee, the Chief Minister of Bengal, has received the support of these many leaders, tweeted her top aide Derek O' Brien this morning along with a list that featured Rahul Gandhi, Akhilesh Yadav, Mayawati, Arvind Kejriwal and Tejashwi Yadav. Ahead of the national election, Mamata Banerjee's ""satyagraha"" against the centre has added one more layer to the BJP vs opposition battle.",https://www.ndtv.com/india-news/why-mamata-banerjees-protest-doesnt-scream-opposition-unity-to-bjp-1987833
Newly-appointed CBI Chief Rishi Kumar Shukla is likely to take over the reins of the probe agency on Monday.,https://www.ndtv.com/india-news/new-cbi-chief-rishi-kumar-shukla-likely-to-take-charge-today-1987819
"Prime Minister Narendra Modi said that for his mother, the bigger milestone was not when he became the Prime Minister but when he became the chief minister of Gujarat. PM Modi recalled the day he met his mother before he took oath as the chief minister of the state.",https://www.ndtv.com/india-news/for-narendra-modis-mother-heeraben-modi-the-biggest-moment-was-not-when-he-became-prime-minister-hum-1987816
"Mamata Banerjee, sitting on an indefinite protest in Kolkata over a CBI investigation into Ponzi scams allegedly involving several members of her party, was accused by the central government of blocking a Supreme Court-ordered inquiry because she was ""trying to hide something"". CBI officers were detained last evening as they went to Kolkata police chief Rajeev Kumar's house to question him about evidence allegedly missing. Soon after, Mamata Banerjee, accusing Prime Minister Narendra Modi and the ruling BJP of political vendetta, launched what she calls a ""<i>satyagraha</i> to save the constitution"". Home Minister Rajnath Singh told parliament today that the detention of CBI officers was ""unprecedented"" and indicated a constitutional breakdown in the state. Months before the national election, this has become another flashpoint in the BJP versus opposition bust-up with several leaders, from Rahul Gandhi to Chandrababu Naidu, Arvind Kejriwal and Tejashwi Yadav, pledging their support to Mamata Banerjee.",https://www.ndtv.com/india-news/mamata-banerjee-dharna-day-2-mamata-banerjee-on-satyagraha-after-mega-clash-with-centre-10-points-1987807
"Assam Chief Minister Sarbananda Sonowal has claimed that a ""motivated campaign"" is going on surrounding the Citizenship (Amendment) Bill to derail the pace of the development the state is witnessing in the BJP rule.",https://www.ndtv.com/india-news/citizens-list-campaign-seeks-to-derail-development-sarbananda-sonowal-1987798
Poor visibility due to fog delayed departures at the Delhi airport today. Train services have also been affected with 27 trains to Delhi running late due to fog.,https://www.ndtv.com/india-news/delhi-wakes-up-to-dense-fog-several-flights-trains-delayed-1987792
"Lakhs of devotees are at the Kumbh Mela in Prayagraj for the second 'Shahi Snan' or auspicious dip on 'Mauni Amavasya'. Traditionally, today is the most significant of all the scared bathing days at the Kumbh. The crowd is increasing by the hour says reports. From the railway station to the makeshift township of Kumbh Nagari, there is continuous movement of devotees as the loudspeaker guides them towards the bathing ghats.",https://www.ndtv.com/india-news/kumbh-mela-2019-on-mauni-amavasya-today-over-3-crore-devotees-are-expected-at-sangam-in-prayagraj-1987786
"Home Minister Rajnath Singh yesterday said that he would discuss the draft Citizenship (Amendment) Bill, 2016 with other political parties and civil society groups.",https://www.ndtv.com/india-news/rajnath-singh-will-discuss-citizenship-bill-with-parties-civil-society-groups-1987785
"Two people have been arrested in connection with posting objectionable content on social media linking YSR Congress party chief Y S Jagan Mohan Reddy's sister Y S Sharmila with a popular Tollywood actor, police said.",https://www.ndtv.com/india-news/two-arrested-for-post-linking-jagan-mohan-reddys-sister-with-bahubali-actor-1987783
Bahujan Samaj Party supremo Mayawati on Sunday claimed that government oppression continued to prevail in Madhya Pradesh as new Chief Minister Kamal Nath has failed to maintain law and order situation in the state.,https://www.ndtv.com/india-news/government-oppression-continues-to-prevail-in-madhya-pradesh-mayawati-1987779
"Bahujan Samajwadi Party (BSP) chief Mayawati on Sunday said that the government oppression ""still prevails in Madhya Pradesh"" and Chief Minister Kamal Nath has ""failed to maintain law and order situation in Bhopal"".",https://www.ndtv.com/india-news/mayawati-says-government-oppression-still-prevails-in-madhya-pradesh-1987778
"West Bengal Chief Minister Mamata Banerjee dharna or a sit-down protest entered Day 2 in central Kolkata to ""save the constitution"" after a huge showdown between the police and officials of the Central Bureau of Investigation on Sunday evening. The CBI officers wanted to question Kolkata police chief Rajeev Kumar over two Ponzi schemes, but the CBI officials who turned up at Mr Kumar's home were taken to a local police station and allegedly detained.",https://www.ndtv.com/india-news/mamata-banerjees-dharna-live-updates-bengal-chief-ministers-protest-in-kolkata-enters-day-2-1987777
"Making a strong pitch for the Citizenship (Amendment) Bill, Prime Minister Narendra Modi said Sunday his government would stand with the children of ""Maa Bharti"" who have faced persecution in Pakistan, Afghanistan and Bangladesh.",https://www.ndtv.com/india-news/committed-to-citizens-list-to-help-children-of-maa-bharti-in-pak-pm-1987776
"Former Union Minister Yashwant Sinha has said opposition unity against the BJP in the coming Lok Sabha elections is a ""work in progress"" but underlined that the Samajwadi Party and Bahujan Samaj Party should have included Congress in the alliance in Uttar Pradesh that would have ""finished the game"".",https://www.ndtv.com/india-news/lok-sabha-polls-yashwant-sinha-says-samajwadi-party-bsp-should-have-included-congress-in-alliance-in-1987773
"Aam Aadmi Party parliamentarian Sanjay Singh will raise the issue of shooting and torching of Mahatma Gandhi's effigy in Uttar Pradesh last week, in Rajya Sabha.",https://www.ndtv.com/india-news/aam-aadmi-party-to-raise-issue-of-shooting-at-mahatma-gandhis-effigy-in-rajya-sabha-1987772
"Union Minister Nirmala Sitharaman slammed the opposition on Sunday as several leaders expressed solidarity with West Bengal Chief Minister Mamata Banerjee, who sat on protest after a team of Central Bureau of Investigation (CBI) visited Kolkata police chief Rajeev Kumar's house.",https://www.ndtv.com/india-news/cbi-has-to-do-its-job-or-not-nirmala-sitharaman-slams-kolkata-dharna-1987767
Chief Minister Naveen Patnaik on Sunday said the people of Odisha will decide who will be thrown away in the 2019 elections.,https://www.ndtv.com/india-news/people-to-choose-who-will-be-thrown-away-naveen-patnaik-slams-amit-shah-1987765
"Social activist Anna Hazare, whose indefinite hunger strike entered the fifth day on Sunday, warned that if the Narendra Modi government did not fulfill its promises, he would return his Padma Bhushan.",https://www.ndtv.com/india-news/will-return-padma-bhushan-if-centre-doesnt-fulfill-promises-anna-hazare-1987764
