intro,links
"Prime Minister Narendra Modi on Tuesday invoked Sant Ravidas, a mystic poet of the Bhakti Movement, on his birth anniversary to urge people to end caste discrimination and identify those who promote it for ""self interest"".",https://www.ndtv.com/india-news/identify-those-who-create-caste-discrimination-pm-modi-in-varanasi-1995816
"The Congress on Tuesday attacked the government over the Pulwama terror attack, alleging ""huge security lapses"", and asked Prime Minister Narendra Modi to ""walk the talk"".",https://www.ndtv.com/india-news/congress-puts-pressure-on-centre-over-pulwama-says-time-to-walk-the-talk-1995812
At least seven people died while three others were severely injured after a speeding ambulance collided with a divider and later rammed into a car on another side of the road today.,https://www.ndtv.com/india-news/7-dead-3-injured-in-accident-on-yamuna-expressway-near-mathura-1995800
Saudi Crown Prince Mohammed Bin Salman was among friends the moment he entered Pakistani airspace to start a grand tour of Asia. A fleet of F-16 fighter jets escorted his royal plane and a car chauffeured by none other than the prime minister awaited him on the ground.,https://www.ndtv.com/india-news/saudi-crown-prince-mohammed-bin-salman-gets-red-carpet-in-asia-as-murder-strains-us-ties-1995793
The army today said it is fully prepared to deal with any fallout of the American military pullout and negotiations with the Taliban in Afghanistan on the security situation in Kashmir.,https://www.ndtv.com/india-news/prepared-to-deal-with-any-fallout-of-us-pullout-from-afghanistan-indian-army-1995790
"Robert Vadra, who was summoned by the Enforcement Directorate (ED) for questioning in connection with a money-laundering case, did not depose before the agency today citing poor health.",https://www.ndtv.com/india-news/money-laundering-case-robert-vadra-skips-probe-agencys-summons-citing-poor-health-1995782
"Karnataka Chief Minister HD Kumaraswamy has said a ""befitting reply"" will not bring back those killed in the Pulwama terrorist attack in Jammu and Kashmir.",https://www.ndtv.com/india-news/a-befitting-reply-will-not-bring-back-lives-lost-in-pulwama-attack-hd-kumaraswamy-1995779
"Denying any role in the Pulwama terror attack in which 40 soldiers were killed by a suicide bomber, Pakistan Prime Minister Imran Khan today said Pakistan will retaliate if India attacks.",https://www.ndtv.com/india-news/pakistan-will-retaliate-if-india-attacks-says-pm-imran-khan-amid-tensions-over-pulwama-terror-attack-1995778
"Lakhs of devotees took a holy dip at Sangam, the confluence of Ganga, Yamuna and the mythical Saraswati rivers, at Prayagraj on the auspicious occasion of Maghi Purnima today. One of the last holy bathing days in the 50-day-long Kumbh Mela, Maghi Purnima, marks the end of the month-long penance period of Kalp Wasi pilgrims, known to be the most faithful ones at the Kumbh Mela.",https://www.ndtv.com/india-news/on-maghi-purnima-lakhs-of-devotees-at-kumbh-mela-take-holy-bath-at-sangam-in-prayagraj-1995776
"BJP president Amit Shah today cancelled his visit to Chennai, where he and union minister Piyush Goyal were to announce a tie-up with Tamil Nadu's ruling AIADMK for the national election. Sources say while the alliance is definitely on track, smaller parties like DMDK are not yet completely on board with their share of seats.",https://www.ndtv.com/india-news/lok-sabha-elections-2019-aiadmk-seals-deal-with-staunch-critic-pattali-makkal-katchi-pmk-bjp-announc-1995757
