intro,links
"The prospect of an alliance between the Congress and Arvind Kejriwal's Aam Aadmi Party turned into a ""Will they Won't they"" cliff-hanger with a word from Delhi Congress chief Sheila Dikshit today. Ms Dikshit, who gave a firm ""no"" to a tie-up last week, appeared to inject doubt in the party's game plan today, saying ""There is no alliance yet"".",https://www.ndtv.com/india-news/lok-sabha-elections-2019-sheila-dikshits-remark-triggers-buzz-on-rethink-over-aap-alliance-2005508
"Uttar Pradesh Chief Minister Yogi Adityanath today greeted the announcement of dates for the national election with a series of tweets, announcing that the ""Mahakumbh' of democracy"" has begun.",https://www.ndtv.com/india-news/mahakumbh-of-democracy-yogi-adityanath-greets-poll-date-announcement-2005506
"Uttar Pradesh Chief Minister Yogi Adityanath today greeted the announcement of dates for the national election with a series of tweets, announcing that the ""Mahakumbh' of democracy"" has begun.",https://www.ndtv.com/india-news/mahakumbh-of-democracy-yogi-adityanath-greets-poll-date-announcement-2005506
"The Lok Sabha elections will be held in seven phases starting April 11, and the results will be announced on May 23, Chief Election Commissioner Sunil Arora announced on Sunday. After the first phase, in which as many as 16 states and union territories will go to the polls, elections will be held across the country on April 11, April 19, April 23, April 29, May 6, May 12 and May 19.",https://www.ndtv.com/india-news/lok-sabha-election-dates-see-when-your-state-votes-2005505
"Assembly elections in Jammu and Kashmir would not be held along with the Lok Sabha elections, the Election Commission said today, setting off an avalanche of criticism in the Kashmir Valley.",https://www.ndtv.com/india-news/no-state-elections-in-jammu-and-kashmir-right-now-only-parliamentary-polls-2005502
Prime Minister Narendra Modi today urged citizens of the country to come out and vote in record numbers as the Election Commission announced the dates for the national polls.,https://www.ndtv.com/india-news/hope-this-election-witnesses-a-historic-turnout-pm-modi-2005500
"Voting will be held in Delhi for the national election on May 12, the Election Commission announced today. The results of the election will be announced on May 23.",https://www.ndtv.com/india-news/national-election-delhi-to-vote-on-may-12-2005495
"2019 Election Date Announcement: The national election will be held in seven rounds from 11 April and the results will be announced on May 23, the Election Commission said on Sunday. Voting will be held across India on April 11, April 19, April 23, April 29, May 6, May 12 and May 19.",https://www.ndtv.com/india-news/national-polls-to-be-held-in-7-phases-from-11-april-2005491
"Jammu and Kashmir, which has been under Governor's Rule, is likely to have a double helping of elections -- national and state - over the coming months. Sources said the announcement is likely this evening, when the Election Commission declares the dates for the national polls. After the Commission's press meet in Delhi, its unit in Jammu and Kashmir has also invited the media for updates.",https://www.ndtv.com/india-news/lok-sabha-elections-2019-in-j-k-assembly-elections-to-piggyback-on-national-polls-say-sources-2005485
"Congress president Rahul Gandhi today alleged that National Security Advisor Ajit Doval was instrumental in releasing Jaish-e-Mohammed chief Masood Azhar as part of negotiations in the 1999 Kandahar hijacking incident. It was this decision, he claimed, that allowed the Pakistan-based terrorist to orchestrate the killing of 40 CRPF soldiers in Jammu and Kashmir's Pulwama last month.",https://www.ndtv.com/india-news/rahul-gandhi-targets-ajit-doval-over-pulwama-terror-attack-who-freed-masood-azhar-2005484
